County_Code,County_Name,Constituency_Code,Constituency_Name,Ward_Code,Ward_Name,
001,MOMBASA,001,CHANGAMWE,0001,PORT REITZ,
001,MOMBASA,001,CHANGAMWE,0002,KIPEVU,
001,MOMBASA,001,CHANGAMWE,0003,AIRPORT,
001,MOMBASA,001,CHANGAMWE,0004,CHANGAMWE,
001,MOMBASA,001,CHANGAMWE,0005,CHAANI,
001,MOMBASA,002,JOMVU,0006,JOMVU KUU,
001,MOMBASA,002,JOMVU,0007,MIRITINI,
001,MOMBASA,002,JOMVU,0008,MIKINDANI,
001,MOMBASA,003,KISAUNI,0009,MJAMBERE, 
001,MOMBASA,003,KISAUNI,0010,JUNDA,
001,MOMBASA,003,KISAUNI,0011,BAMBURI,
001,MOMBASA,003,KISAUNI,0012,MWAKIRUNGE,
001,MOMBASA,003,KISAUNI,0013,MTOPANGA,
001,MOMBASA,003,KISAUNI,0014,MAGOGONI,
001,MOMBASA,003,KISAUNI,0015,SHANZU,
001,MOMBASA,004,NYALI,0016,FRERE TOWN,
001,MOMBASA,004,NYALI,0017,ZIWA LA NG'OMBE,
001,MOMBASA,004,NYALI,0018,MKOMANI,
001,MOMBASA,004,NYALI,0019,KONGOWEA,
001,MOMBASA,004,NYALI,0020,KADZANDANI,
001,MOMBASA,005,LIKONI,0021,MTONGWE,
001,MOMBASA,005,LIKONI,0022,SHIKA ADABU,
001,MOMBASA,005,LIKONI,0023,BOFU,
001,MOMBASA,005,LIKONI,0024,LIKONI,
001,MOMBASA,005,LIKONI,0025,TIMBWANI,
001,MOMBASA,006,MVITA,0026,MJI WA KALE/MAKADARA,
001,MOMBASA,006,MVITA,0027,TUDOR,
001,MOMBASA,006,MVITA,0028,TONONOKA,
001,MOMBASA,006,MVITA,0029,SHIMANZI/GANJONI,
001,MOMBASA,006,MVITA,0030,MAJENGO,
002,KWALE,007,MSAMBWENI,0031,GOMBATO BONGWE,
002,KWALE,007,MSAMBWENI,0032,UKUNDA,
002,KWALE,007,MSAMBWENI,0033,KINONDO,
002,KWALE,007,MSAMBWENI,0034,RAMISI,
002,KWALE,008,LUNGALUNGA,0035,PONGWE/KIKONENI,
002,KWALE,008,LUNGALUNGA,0036,DZOMBO,
002,KWALE,008,LUNGALUNGA,0037,MWERENI,
002,KWALE,008,LUNGALUNGA,0038,VANGA,
002,KWALE,009,MATUGA,0039,TSIMBA GOLINI,
002,KWALE,009,MATUGA,0040,WAA,
002,KWALE,009,MATUGA,0041,TIWI,
002,KWALE,009,MATUGA,0042,KUBO SOUTH,
002,KWALE,009,MATUGA,0043,MKONGANI,
002,KWALE,010,KINANGO,0044,NDAVAYA,
002,KWALE,010,KINANGO,0045,PUMA,
002,KWALE,010,KINANGO,0046,KINANGO,
002,KWALE,010,KINANGO,0047,MACKINNON ROAD,
002,KWALE,010,KINANGO,0048,CHENGONI/SAMBURU,
002,KWALE,010,KINANGO,0049,MWAVUMBO,
002,KWALE,010,KINANGO,0050,KASEMENI,
003,KILIFI,011,KILIFI NORTH,0051,TEZO,
003,KILIFI,011,KILIFI NORTH,0052,SOKONI,
003,KILIFI,011,KILIFI NORTH,0053,KIBARANI,
003,KILIFI,011,KILIFI NORTH,0054,DABASO,
003,KILIFI,011,KILIFI NORTH,0055,MATSANGONI,
003,KILIFI,011,KILIFI NORTH,0056,WATAMU,
003,KILIFI,011,KILIFI NORTH,0057,MNARANI,
003,KILIFI,012,KILIFI SOUTH,0058,JUNJU,
003,KILIFI,012,KILIFI SOUTH,0059,MWARAKAYA,
003,KILIFI,012,KILIFI SOUTH,0060,SHIMO LA TEWA,
003,KILIFI,012,KILIFI SOUTH,0061,CHASIMBA,
003,KILIFI,012,KILIFI SOUTH,0062,MTEPENI,
003,KILIFI,013,KALOLENI,0063,MARIAKANI,
003,KILIFI,013,KALOLENI,0063,KAYAFUNGO,
003,KILIFI,013,KALOLENI,0065,KALOLENI,
003,KILIFI,013,KALOLENI,0066,MWANAMWINGA,
003,KILIFI,014,RABAI,0067,MWAWESA,
003,KILIFI,014,RABAI,0068,RURUMA,
003,KILIFI,014,RABAI,0069,KAMBE/RIBE,
003,KILIFI,014,RABAI,0070,RABAI/KISURUTINI,
003,KILIFI,015,GANZE,0071,GANZE,
003,KILIFI,015,GANZE,0072,BAMBA,
003,KILIFI,015,GANZE,0073,JARIBUNI,
003,KILIFI,015,GANZE,0074,SOKOKE,
003,KILIFI,016,MALINDI,0075,JILORE,
003,KILIFI,016,MALINDI,0076,KAKUYUNI,
003,KILIFI,016,MALINDI,0077,GANDA,
003,KILIFI,016,MALINDI,0078,MALINDI TOWN,
003,KILIFI,016,MALINDI,0079,SHELLA,
003,KILIFI,017,MAGARINI,0080,MARAFA,
003,KILIFI,017,MAGARINI,0081,MAGARINI,
003,KILIFI,017,MAGARINI,0082,GONGONI,
003,KILIFI,017,MAGARINI,0083,ADU,
003,KILIFI,017,MAGARINI,0084,GARASHI,
003,KILIFI,017,MAGARINI,0085,SABAKI,
004,TANA RIVER,018,GARSEN,0086,KIPINI EAST,
004,TANA RIVER,018,GARSEN,0087,GARSEN SOUTH,
004,TANA RIVER,018,GARSEN,0088,KIPINI WEST,
004,TANA RIVER,018,GARSEN,0089,GARSEN CENTRAL,
004,TANA RIVER,018,GARSEN,0090,GARSEN WEST,
004,TANA RIVER,018,GARSEN,0091,GARSEN NORTH,
004,TANA RIVER,019,GALOLE,0092,KINAKOMBA,
004,TANA RIVER,019,GALOLE,0093,MIKINDUNI,
004,TANA RIVER,019,GALOLE,0094,CHEWANI,
004,TANA RIVER,019,GALOLE,0095,WAYU,
004,TANA RIVER,020,BURA,0096,CHEWELE,
004,TANA RIVER,020,BURA,0097,HIRIMANI,
004,TANA RIVER,020,BURA,0098,BANGALE,
004,TANA RIVER,020,BURA,0099,SALA,
004,TANA RIVER,020,BURA,0100,MADOGO,
005,LAMU,021,LAMU EAST,0101,FAZA,
005,LAMU,021,LAMU EAST,0102,KIUNGA,
005,LAMU,021,LAMU EAST,0103,BASUBA,
005,LAMU,022,LAMU WEST,0104,SHELLA,
005,LAMU,022,LAMU WEST,0105,MKOMANI,
005,LAMU,022,LAMU WEST,0106,HINDI,
005,LAMU,022,LAMU WEST,0107,MKUNUMBI,
005,LAMU,022,LAMU WEST,0108,HONGWE,
005,LAMU,022,LAMU WEST,0109,WITU,
005,LAMU,022,LAMU WEST,0110,BAHARI,
006,TAITA TAVETA,023,TAVETA,0111,CHALA,
006,TAITA TAVETA,023,TAVETA,0112,MAHOO,
006,TAITA TAVETA,023,TAVETA,0113,BOMANI,
006,TAITA TAVETA,023,TAVETA,0114,MBOGHONI,
006,TAITA TAVETA,023,TAVETA,0115,MATA,
006,TAITA TAVETA,024,WUNDANYI,0116,WUNDANYI/MBALE,
006,TAITA TAVETA,024,WUNDANYI,0117,WERUGHA,
006,TAITA TAVETA,024,WUNDANYI,0118,WUMINGU/KISHUSHE,
006,TAITA TAVETA,024,WUNDANYI,0119,MWANDA/MGANGE,
006,TAITA TAVETA,025,MWATATE,0120,RONG'E,
006,TAITA TAVETA,025,MWATATE,0121,MWATATE,
006,TAITA TAVETA,025,MWATATE,0122,BURA,
006,TAITA TAVETA,025,MWATATE,0123,CHAWIA,
006,TAITA TAVETA,025,MWATATE,0124,WUSI/KISHAMBA,
006,TAITA TAVETA,026,VOI,0125,MBOLOLO,
006,TAITA TAVETA,026,VOI,0126,SAGALLA,
006,TAITA TAVETA,026,VOI,0127,KALOLENI,
006,TAITA TAVETA,026,VOI,0128,MARUNGU,
006,TAITA TAVETA,026,VOI,0129,KASIGAU,
006,TAITA TAVETA,026,VOI,0130,NGOLIA,
007,GARISSA,027,GARISSA TOWNSHIP,0131,WABERI,
007,GARISSA,027,GARISSA TOWNSHIP,0132,GALBET,
007,GARISSA,027,GARISSA TOWNSHIP,0133,TOWNSHIP,
007,GARISSA,027,GARISSA TOWNSHIP,0134,IFTIN,
007,GARISSA,028,BALAMBALA,0135,BALAMBALA,
007,GARISSA,028,BALAMBALA,0136,DANYERE,
007,GARISSA,028,BALAMBALA,0137,JARA JARA,
007,GARISSA,028,BALAMBALA,0138,SAKA,
007,GARISSA,028,BALAMBALA,0139,SANKURI,
007,GARISSA,029,LAGDERA,0140,MODOGASHE,
007,GARISSA,029,LAGDERA,0141,BENANE,
007,GARISSA,029,LAGDERA,0142,GOREALE,
007,GARISSA,029,LAGDERA,0143,MAALIMIN,
007,GARISSA,029,LAGDERA,0144,SABENA,
007,GARISSA,029,LAGDERA,0145,BARAKI,
007,GARISSA,030,DADAAB,0146,DERTU,
007,GARISSA,030,DADAAB,0147,DADAAB,
007,GARISSA,030,DADAAB,0148,LABASIGALE,
007,GARISSA,030,DADAAB,0149,DAMAJALE,
007,GARISSA,030,DADAAB,0150,LIBOI,
007,GARISSA,030,DADAAB,0151,ABAKAILE,
007,GARISSA,031,FAFI,0152,BURA,
007,GARISSA,031,FAFI,0153,DEKAHARIA,
007,GARISSA,031,FAFI,0154,JARAJILA,
007,GARISSA,031,FAFI,0155,FAFI,
007,GARISSA,031,FAFI,0156,NANIGHI,
007,GARISSA,032,IJARA,0157,HULUGHO,
007,GARISSA,032,IJARA,0158,SANGAILU,
007,GARISSA,032,IJARA,0159,IJARA,
007,GARISSA,032,IJARA,0160,MASALANI,
008,WAJIR,033,WAJIR NORTH,0161,GURAR,
008,WAJIR,033,WAJIR NORTH,0162,BUTE,
008,WAJIR,033,WAJIR NORTH,0163,KORONDILE,
008,WAJIR,033,WAJIR NORTH,0164,MALKAGUFU,
008,WAJIR,033,WAJIR NORTH,0165,BATALU,
008,WAJIR,033,WAJIR NORTH,0166,DANABA,
008,WAJIR,033,WAJIR NORTH,0167,GODOMA,
008,WAJIR,034,WAJIR EAST,0168,WAGBERI,
008,WAJIR,034,WAJIR EAST,0169,TOWNSHIP,
008,WAJIR,034,WAJIR EAST,0170,BARWAGO,
008,WAJIR,034,WAJIR EAST,0171,KHOROF/HARAR,
008,WAJIR,035,TARBAJ,0172,ELBEN,
008,WAJIR,035,TARBAJ,0173,SARMAN,
008,WAJIR,035,TARBAJ,0174,TARBAJ,
008,WAJIR,035,TARBAJ,0175,WARGADUD,
008,WAJIR,036,WAJIR WEST,0176,ARBAJAHAN,
008,WAJIR,036,WAJIR WEST,0177,HADADO/ATHIBOHOL,
008,WAJIR,036,WAJIR WEST,0178,ADAMASAJIDE,
008,WAJIR,036,WAJIR WEST,0179,GANYURE/WAGALLA,
008,WAJIR,037,ELDAS,0180,ELDAS,
008,WAJIR,037,ELDAS,0181,DELLA,
008,WAJIR,037,ELDAS,0182,LAKOLEY SOUTH/BASIR,
008,WAJIR,037,ELDAS,0183,ELNUR/TULA TULA,
008,WAJIR,038,WAJIR SOUTH,0184,BENANE,
008,WAJIR,038,WAJIR SOUTH,0185,BURDER,
008,WAJIR,038,WAJIR SOUTH,0186,DADAJA BULLA,
008,WAJIR,038,WAJIR SOUTH,0187,HABASSWEIN,
008,WAJIR,038,WAJIR SOUTH,0188,LAGBOGHOL SOUTH,
008,WAJIR,038,WAJIR SOUTH,0189,IBRAHIM URE,
008,WAJIR,038,WAJIR SOUTH,0190,DIIF,
009,MANDERA,039,MANDERA WEST,0191,TAKABA SOUTH,
009,MANDERA,039,MANDERA WEST,0191,TAKABA,
009,MANDERA,039,MANDERA WEST,0193,LAGSURE,
009,MANDERA,039,MANDERA WEST,0194,DANDU,
009,MANDERA,039,MANDERA WEST,0195,GITHER,
009,MANDERA,040,BANISSA,0196,BANISSA,
009,MANDERA,040,BANISSA,0197,DERKHALE,
009,MANDERA,040,BANISSA,0198,GUBA,
009,MANDERA,040,BANISSA,0199,MALKAMARI,
009,MANDERA,040,BANISSA,0200,KILIWEHIRI,
009,MANDERA,041,MANDERA NORTH,0201,ASHABITO,
009,MANDERA,041,MANDERA NORTH,0202,GUTICHA,
009,MANDERA,041,MANDERA NORTH,0203,MOROTHILE,
009,MANDERA,041,MANDERA NORTH,0204,RHAMU,
009,MANDERA,041,MANDERA NORTH,0205,RHAMU-DIMTU,
009,MANDERA,042,MANDERA SOUTH,0206,WARGADUD,
009,MANDERA,042,MANDERA SOUTH,0207,KUTULO,
009,MANDERA,042,MANDERA SOUTH,0208,ELWAK SOUTH,
